festival_performer_id,performer_id,festival_id,festival_period
201199,230,6,"[2025-11-12, 2025-11-22)"
201200,794,6,"[2025-11-12, 2025-11-22)"
201201,105,6,"[2025-11-12, 2025-11-22)"
201202,195,6,"[2025-11-12, 2025-11-22)"
201203,572,6,"[2025-11-12, 2025-11-22)"
201204,532,6,"[2025-11-12, 2025-11-22)"
201205,199,6,"[2025-11-12, 2025-11-22)"
201206,427,6,"[2025-11-12, 2025-11-22)"
201207,20,6,"[2025-11-12, 2025-11-22)"
201209,153,6,"[2025-11-12, 2025-11-22)"
201211,657,6,"[2025-11-12, 2025-11-22)"
201213,612,6,"[2025-11-12, 2025-11-22)"
201214,594,6,"[2025-11-12, 2025-11-22)"
201216,360,6,"[2025-11-12, 2025-11-22)"
201218,667,6,"[2025-11-12, 2025-11-22)"
201220,310,6,"[2025-11-12, 2025-11-22)"
201221,869,6,"[2025-11-12, 2025-11-22)"
201222,276,6,"[2025-11-12, 2025-11-22)"
201223,762,6,"[2025-11-12, 2025-11-22)"
201224,488,6,"[2025-11-12, 2025-11-22)"
201225,351,6,"[2025-11-12, 2025-11-22)"
201226,883,6,"[2025-11-12, 2025-11-22)"
201227,92,6,"[2025-11-12, 2025-11-22)"
201228,23,6,"[2025-11-12, 2025-11-22)"
201229,894,6,"[2025-11-12, 2025-11-22)"
201230,985,6,"[2025-11-12, 2025-11-22)"
201231,560,7,"[2025-11-13, 2025-11-19)"
201232,179,7,"[2025-11-13, 2025-11-19)"
201233,328,7,"[2025-11-13, 2025-11-19)"
201234,629,7,"[2025-11-13, 2025-11-19)"
201236,58,7,"[2025-11-13, 2025-11-19)"
201237,314,7,"[2025-11-13, 2025-11-19)"
201238,286,7,"[2025-11-13, 2025-11-19)"
201239,189,7,"[2025-11-13, 2025-11-19)"
201240,832,7,"[2025-11-13, 2025-11-19)"
201241,418,7,"[2025-11-13, 2025-11-19)"
201242,737,7,"[2025-11-13, 2025-11-19)"
201243,740,7,"[2025-11-13, 2025-11-19)"
201244,88,7,"[2025-11-13, 2025-11-19)"
201245,663,7,"[2025-11-13, 2025-11-19)"
201248,784,7,"[2025-11-13, 2025-11-19)"
201249,160,7,"[2025-11-13, 2025-11-19)"
201250,216,7,"[2025-11-13, 2025-11-19)"
201251,129,7,"[2025-11-13, 2025-11-19)"
201252,136,7,"[2025-11-13, 2025-11-19)"
201253,564,7,"[2025-11-13, 2025-11-19)"
201254,463,7,"[2025-11-13, 2025-11-19)"
201256,367,7,"[2025-11-13, 2025-11-19)"
201258,782,7,"[2025-11-13, 2025-11-19)"
201259,503,7,"[2025-11-13, 2025-11-19)"
201263,920,7,"[2025-11-13, 2025-11-19)"
201264,511,7,"[2025-11-13, 2025-11-19)"
201265,31,7,"[2025-11-13, 2025-11-19)"
201266,705,7,"[2025-11-13, 2025-11-19)"
201269,369,7,"[2025-11-13, 2025-11-19)"
201270,510,7,"[2025-11-13, 2025-11-19)"
201271,665,7,"[2025-11-13, 2025-11-19)"
201272,424,7,"[2025-11-13, 2025-11-19)"
201273,201,7,"[2025-11-13, 2025-11-19)"
201274,36,7,"[2025-11-13, 2025-11-19)"
201275,879,7,"[2025-11-13, 2025-11-19)"
201276,439,7,"[2025-11-13, 2025-11-19)"
201277,361,7,"[2025-11-13, 2025-11-19)"
201279,643,7,"[2025-11-13, 2025-11-19)"
201280,752,7,"[2025-11-13, 2025-11-19)"
201281,225,7,"[2025-11-13, 2025-11-19)"
201282,299,7,"[2025-11-13, 2025-11-19)"
201283,515,7,"[2025-11-13, 2025-11-19)"
201285,611,7,"[2025-11-13, 2025-11-19)"
201286,330,7,"[2025-11-13, 2025-11-19)"
201287,358,7,"[2025-11-13, 2025-11-19)"
201289,943,7,"[2025-11-13, 2025-11-19)"
201290,428,7,"[2025-11-13, 2025-11-19)"
201291,593,7,"[2025-11-13, 2025-11-19)"
201292,471,7,"[2025-11-13, 2025-11-19)"
201293,581,7,"[2025-11-13, 2025-11-19)"
201295,513,7,"[2025-11-13, 2025-11-19)"
201296,483,7,"[2025-11-13, 2025-11-19)"
201298,708,7,"[2025-11-13, 2025-11-19)"
201299,977,7,"[2025-11-13, 2025-11-19)"
201300,919,7,"[2025-11-13, 2025-11-19)"
201301,818,7,"[2025-11-13, 2025-11-19)"
201302,196,7,"[2025-11-13, 2025-11-19)"
201303,12,7,"[2025-11-13, 2025-11-19)"
201304,922,7,"[2025-11-13, 2025-11-19)"
201305,586,7,"[2025-11-13, 2025-11-19)"
201306,419,7,"[2025-11-13, 2025-11-19)"
201308,731,7,"[2025-11-13, 2025-11-19)"
201311,356,7,"[2025-11-13, 2025-11-19)"
201312,495,7,"[2025-11-13, 2025-11-19)"
201313,950,7,"[2025-11-13, 2025-11-19)"
201314,288,7,"[2025-11-13, 2025-11-19)"
201316,661,7,"[2025-11-13, 2025-11-19)"
201317,788,7,"[2025-11-13, 2025-11-19)"
201318,474,7,"[2025-11-13, 2025-11-19)"
201320,624,7,"[2025-11-13, 2025-11-19)"
201321,252,7,"[2025-11-13, 2025-11-19)"
201322,999,7,"[2025-11-13, 2025-11-19)"
201324,767,7,"[2025-11-13, 2025-11-19)"
201327,636,7,"[2025-11-13, 2025-11-19)"
201328,927,7,"[2025-11-13, 2025-11-19)"
201329,836,7,"[2025-11-13, 2025-11-19)"
201330,212,7,"[2025-11-13, 2025-11-19)"
201331,443,8,"[2025-12-17, 2025-12-24)"
201332,904,8,"[2025-12-17, 2025-12-24)"
201333,337,8,"[2025-12-17, 2025-12-24)"
201334,395,8,"[2025-12-17, 2025-12-24)"
201335,746,8,"[2025-12-17, 2025-12-24)"
201337,316,8,"[2025-12-17, 2025-12-24)"
201338,331,8,"[2025-12-17, 2025-12-24)"
201340,222,8,"[2025-12-17, 2025-12-24)"
201341,559,8,"[2025-12-17, 2025-12-24)"
201342,939,8,"[2025-12-17, 2025-12-24)"
201343,99,8,"[2025-12-17, 2025-12-24)"
201344,333,8,"[2025-12-17, 2025-12-24)"
201346,642,8,"[2025-12-17, 2025-12-24)"
201347,56,8,"[2025-12-17, 2025-12-24)"
201348,570,8,"[2025-12-17, 2025-12-24)"
201349,781,8,"[2025-12-17, 2025-12-24)"
201350,592,8,"[2025-12-17, 2025-12-24)"
201351,982,8,"[2025-12-17, 2025-12-24)"
201352,85,8,"[2025-12-17, 2025-12-24)"
201353,873,8,"[2025-12-17, 2025-12-24)"
201354,893,8,"[2025-12-17, 2025-12-24)"
201355,914,8,"[2025-12-17, 2025-12-24)"
201356,473,8,"[2025-12-17, 2025-12-24)"
201357,98,8,"[2025-12-17, 2025-12-24)"
201358,698,8,"[2025-12-17, 2025-12-24)"
201359,715,8,"[2025-12-17, 2025-12-24)"
201360,604,8,"[2025-12-17, 2025-12-24)"
201361,264,8,"[2025-12-17, 2025-12-24)"
201362,951,8,"[2025-12-17, 2025-12-24)"
201363,897,8,"[2025-12-17, 2025-12-24)"
201366,1,8,"[2025-12-17, 2025-12-24)"
201367,50,8,"[2025-12-17, 2025-12-24)"
201368,19,8,"[2025-12-17, 2025-12-24)"
201369,915,8,"[2025-12-17, 2025-12-24)"
201371,470,8,"[2025-12-17, 2025-12-24)"
201372,994,8,"[2025-12-17, 2025-12-24)"
201373,898,8,"[2025-12-17, 2025-12-24)"
201374,203,8,"[2025-12-17, 2025-12-24)"
201375,964,8,"[2025-12-17, 2025-12-24)"
201376,278,8,"[2025-12-17, 2025-12-24)"
201377,440,8,"[2025-12-17, 2025-12-24)"
201378,916,8,"[2025-12-17, 2025-12-24)"
201379,979,8,"[2025-12-17, 2025-12-24)"
201380,110,8,"[2025-12-17, 2025-12-24)"
201381,475,8,"[2025-12-17, 2025-12-24)"
201382,247,8,"[2025-12-17, 2025-12-24)"
201383,167,8,"[2025-12-17, 2025-12-24)"
201384,86,8,"[2025-12-17, 2025-12-24)"
201385,335,8,"[2025-12-17, 2025-12-24)"
201386,983,8,"[2025-12-17, 2025-12-24)"
201388,480,8,"[2025-12-17, 2025-12-24)"
201389,472,8,"[2025-12-17, 2025-12-24)"
201391,977,8,"[2025-12-17, 2025-12-24)"
201392,542,8,"[2025-12-17, 2025-12-24)"
201393,279,8,"[2025-12-17, 2025-12-24)"
201395,700,8,"[2025-12-17, 2025-12-24)"
201396,680,8,"[2025-12-17, 2025-12-24)"
201397,351,8,"[2025-12-17, 2025-12-24)"
201398,349,8,"[2025-12-17, 2025-12-24)"
201399,326,8,"[2025-12-17, 2025-12-24)"
201400,499,8,"[2025-12-17, 2025-12-24)"
201401,206,8,"[2025-12-17, 2025-12-24)"
201402,483,8,"[2025-12-17, 2025-12-24)"
201403,49,8,"[2025-12-17, 2025-12-24)"
201404,751,8,"[2025-12-17, 2025-12-24)"
201405,303,8,"[2025-12-17, 2025-12-24)"
201406,584,8,"[2025-12-17, 2025-12-24)"
201407,344,8,"[2025-12-17, 2025-12-24)"
201408,748,8,"[2025-12-17, 2025-12-24)"
201409,166,8,"[2025-12-17, 2025-12-24)"
201412,456,8,"[2025-12-17, 2025-12-24)"
201413,673,8,"[2025-12-17, 2025-12-24)"
201414,433,8,"[2025-12-17, 2025-12-24)"
201416,976,8,"[2025-12-17, 2025-12-24)"
201417,304,8,"[2025-12-17, 2025-12-24)"
201418,387,8,"[2025-12-17, 2025-12-24)"
201419,374,8,"[2025-12-17, 2025-12-24)"
201422,779,8,"[2025-12-17, 2025-12-24)"
201423,671,8,"[2025-12-17, 2025-12-24)"
201425,232,8,"[2025-12-17, 2025-12-24)"
201426,196,8,"[2025-12-17, 2025-12-24)"
201427,15,8,"[2025-12-17, 2025-12-24)"
201428,97,8,"[2025-12-17, 2025-12-24)"
201429,995,8,"[2025-12-17, 2025-12-24)"
201431,919,9,"[2025-12-30, 2026-01-08)"
201432,957,9,"[2025-12-30, 2026-01-08)"
201433,489,9,"[2025-12-30, 2026-01-08)"
201434,411,9,"[2025-12-30, 2026-01-08)"
201435,381,9,"[2025-12-30, 2026-01-08)"
201436,143,9,"[2025-12-30, 2026-01-08)"
201437,382,9,"[2025-12-30, 2026-01-08)"
201438,56,9,"[2025-12-30, 2026-01-08)"
201439,697,9,"[2025-12-30, 2026-01-08)"
201440,129,9,"[2025-12-30, 2026-01-08)"
201441,440,9,"[2025-12-30, 2026-01-08)"
201442,337,9,"[2025-12-30, 2026-01-08)"
201443,259,9,"[2025-12-30, 2026-01-08)"
201444,405,9,"[2025-12-30, 2026-01-08)"
201445,679,9,"[2025-12-30, 2026-01-08)"
201446,234,9,"[2025-12-30, 2026-01-08)"
201447,512,9,"[2025-12-30, 2026-01-08)"
201448,99,9,"[2025-12-30, 2026-01-08)"
201449,219,9,"[2025-12-30, 2026-01-08)"
201450,819,9,"[2025-12-30, 2026-01-08)"
201451,363,9,"[2025-12-30, 2026-01-08)"
201452,137,9,"[2025-12-30, 2026-01-08)"
201453,814,9,"[2025-12-30, 2026-01-08)"
201454,579,9,"[2025-12-30, 2026-01-08)"
201455,791,9,"[2025-12-30, 2026-01-08)"
201456,430,9,"[2025-12-30, 2026-01-08)"
201457,775,9,"[2025-12-30, 2026-01-08)"
201458,765,9,"[2025-12-30, 2026-01-08)"
201459,829,9,"[2025-12-30, 2026-01-08)"
201460,144,9,"[2025-12-30, 2026-01-08)"
201461,851,9,"[2025-12-30, 2026-01-08)"
201462,43,9,"[2025-12-30, 2026-01-08)"
201463,85,9,"[2025-12-30, 2026-01-08)"
201464,117,9,"[2025-12-30, 2026-01-08)"
201465,221,9,"[2025-12-30, 2026-01-08)"
201466,980,9,"[2025-12-30, 2026-01-08)"
201467,779,9,"[2025-12-30, 2026-01-08)"
201468,152,9,"[2025-12-30, 2026-01-08)"
201469,271,9,"[2025-12-30, 2026-01-08)"
201470,968,9,"[2025-12-30, 2026-01-08)"
201471,205,9,"[2025-12-30, 2026-01-08)"
201472,132,9,"[2025-12-30, 2026-01-08)"
201473,177,9,"[2025-12-30, 2026-01-08)"
201474,688,9,"[2025-12-30, 2026-01-08)"
201475,366,9,"[2025-12-30, 2026-01-08)"
201476,267,9,"[2025-12-30, 2026-01-08)"
201477,232,9,"[2025-12-30, 2026-01-08)"
201478,202,9,"[2025-12-30, 2026-01-08)"
201479,344,9,"[2025-12-30, 2026-01-08)"
201480,703,9,"[2025-12-30, 2026-01-08)"
201481,634,9,"[2025-12-30, 2026-01-08)"
201482,116,9,"[2025-12-30, 2026-01-08)"
201483,573,9,"[2025-12-30, 2026-01-08)"
201484,277,9,"[2025-12-30, 2026-01-08)"
201485,516,9,"[2025-12-30, 2026-01-08)"
201486,650,9,"[2025-12-30, 2026-01-08)"
201487,150,9,"[2025-12-30, 2026-01-08)"
201488,231,9,"[2025-12-30, 2026-01-08)"
201489,640,9,"[2025-12-30, 2026-01-08)"
201490,164,9,"[2025-12-30, 2026-01-08)"
201491,878,9,"[2025-12-30, 2026-01-08)"
201492,715,9,"[2025-12-30, 2026-01-08)"
201493,127,9,"[2025-12-30, 2026-01-08)"
201494,965,9,"[2025-12-30, 2026-01-08)"
201495,945,9,"[2025-12-30, 2026-01-08)"
201496,494,9,"[2025-12-30, 2026-01-08)"
201497,93,9,"[2025-12-30, 2026-01-08)"
201498,33,9,"[2025-12-30, 2026-01-08)"
201499,484,9,"[2025-12-30, 2026-01-08)"
201500,34,9,"[2025-12-30, 2026-01-08)"
201501,826,9,"[2025-12-30, 2026-01-08)"
201502,102,9,"[2025-12-30, 2026-01-08)"
201503,318,9,"[2025-12-30, 2026-01-08)"
201504,764,9,"[2025-12-30, 2026-01-08)"
201505,732,9,"[2025-12-30, 2026-01-08)"
201506,670,9,"[2025-12-30, 2026-01-08)"
201507,757,9,"[2025-12-30, 2026-01-08)"
201508,790,9,"[2025-12-30, 2026-01-08)"
201509,386,9,"[2025-12-30, 2026-01-08)"
201510,297,9,"[2025-12-30, 2026-01-08)"
201511,912,9,"[2025-12-30, 2026-01-08)"
201512,110,9,"[2025-12-30, 2026-01-08)"
201513,824,9,"[2025-12-30, 2026-01-08)"
201514,756,9,"[2025-12-30, 2026-01-08)"
201515,173,9,"[2025-12-30, 2026-01-08)"
201516,111,9,"[2025-12-30, 2026-01-08)"
201517,281,9,"[2025-12-30, 2026-01-08)"
201518,483,9,"[2025-12-30, 2026-01-08)"
201519,699,9,"[2025-12-30, 2026-01-08)"
201520,187,9,"[2025-12-30, 2026-01-08)"
201521,268,9,"[2025-12-30, 2026-01-08)"
201522,727,9,"[2025-12-30, 2026-01-08)"
201523,88,9,"[2025-12-30, 2026-01-08)"
201524,989,9,"[2025-12-30, 2026-01-08)"
201525,246,9,"[2025-12-30, 2026-01-08)"
201526,335,9,"[2025-12-30, 2026-01-08)"
201527,933,9,"[2025-12-30, 2026-01-08)"
201528,367,9,"[2025-12-30, 2026-01-08)"
201529,140,9,"[2025-12-30, 2026-01-08)"
201530,936,9,"[2025-12-30, 2026-01-08)"
201531,690,10,"[2025-12-11, 2025-12-20)"
201534,372,10,"[2025-12-11, 2025-12-20)"
201536,245,10,"[2025-12-11, 2025-12-20)"
201537,955,10,"[2025-12-11, 2025-12-20)"
201540,863,10,"[2025-12-11, 2025-12-20)"
201545,363,10,"[2025-12-11, 2025-12-20)"
201546,834,10,"[2025-12-11, 2025-12-20)"
201547,377,10,"[2025-12-11, 2025-12-20)"
201549,580,10,"[2025-12-11, 2025-12-20)"
201552,554,10,"[2025-12-11, 2025-12-20)"
201553,51,10,"[2025-12-11, 2025-12-20)"
201554,262,10,"[2025-12-11, 2025-12-20)"
201555,242,10,"[2025-12-11, 2025-12-20)"
201556,711,10,"[2025-12-11, 2025-12-20)"
201557,143,10,"[2025-12-11, 2025-12-20)"
201558,762,10,"[2025-12-11, 2025-12-20)"
201560,353,10,"[2025-12-11, 2025-12-20)"
201561,78,10,"[2025-12-11, 2025-12-20)"
201562,535,10,"[2025-12-11, 2025-12-20)"
201567,407,10,"[2025-12-11, 2025-12-20)"
201569,410,10,"[2025-12-11, 2025-12-20)"
201570,492,10,"[2025-12-11, 2025-12-20)"
201571,797,10,"[2025-12-11, 2025-12-20)"
201572,913,10,"[2025-12-11, 2025-12-20)"
201574,766,10,"[2025-12-11, 2025-12-20)"
201575,435,10,"[2025-12-11, 2025-12-20)"
201577,969,10,"[2025-12-11, 2025-12-20)"
201578,669,10,"[2025-12-11, 2025-12-20)"
201581,305,10,"[2025-12-11, 2025-12-20)"
201582,855,10,"[2025-12-11, 2025-12-20)"
201583,560,10,"[2025-12-11, 2025-12-20)"
201584,8,10,"[2025-12-11, 2025-12-20)"
201585,341,10,"[2025-12-11, 2025-12-20)"
201587,911,10,"[2025-12-11, 2025-12-20)"
201588,523,10,"[2025-12-11, 2025-12-20)"
201589,343,10,"[2025-12-11, 2025-12-20)"
201590,390,10,"[2025-12-11, 2025-12-20)"
201591,906,10,"[2025-12-11, 2025-12-20)"
201592,783,10,"[2025-12-11, 2025-12-20)"
201593,87,10,"[2025-12-11, 2025-12-20)"
201594,912,10,"[2025-12-11, 2025-12-20)"
201595,406,10,"[2025-12-11, 2025-12-20)"
201596,657,10,"[2025-12-11, 2025-12-20)"
201599,590,10,"[2025-12-11, 2025-12-20)"
201600,583,10,"[2025-12-11, 2025-12-20)"
201601,925,10,"[2025-12-11, 2025-12-20)"
201602,704,10,"[2025-12-11, 2025-12-20)"
201603,208,10,"[2025-12-11, 2025-12-20)"
201605,760,10,"[2025-12-11, 2025-12-20)"
201606,650,10,"[2025-12-11, 2025-12-20)"
201608,192,10,"[2025-12-11, 2025-12-20)"
201609,682,10,"[2025-12-11, 2025-12-20)"
201610,199,10,"[2025-12-11, 2025-12-20)"
201613,297,10,"[2025-12-11, 2025-12-20)"
201615,70,10,"[2025-12-11, 2025-12-20)"
201616,998,10,"[2025-12-11, 2025-12-20)"
201617,843,10,"[2025-12-11, 2025-12-20)"
201619,546,10,"[2025-12-11, 2025-12-20)"
201620,121,10,"[2025-12-11, 2025-12-20)"
201622,644,10,"[2025-12-11, 2025-12-20)"
201623,465,10,"[2025-12-11, 2025-12-20)"
201625,149,10,"[2025-12-11, 2025-12-20)"
201628,926,10,"[2025-12-11, 2025-12-20)"
201629,37,10,"[2025-12-11, 2025-12-20)"
201630,307,10,"[2025-12-11, 2025-12-20)"
201631,613,11,"[2025-11-14, 2025-11-25)"
201632,851,11,"[2025-11-14, 2025-11-25)"
201633,240,11,"[2025-11-14, 2025-11-25)"
201636,544,11,"[2025-11-14, 2025-11-25)"
201637,287,11,"[2025-11-14, 2025-11-25)"
201638,986,11,"[2025-11-14, 2025-11-25)"
201639,43,11,"[2025-11-14, 2025-11-25)"
201640,365,11,"[2025-11-14, 2025-11-25)"
201641,992,11,"[2025-11-14, 2025-11-25)"
201643,371,11,"[2025-11-14, 2025-11-25)"
201644,525,11,"[2025-11-14, 2025-11-25)"
201645,226,11,"[2025-11-14, 2025-11-25)"
201646,448,11,"[2025-11-14, 2025-11-25)"
201647,769,11,"[2025-11-14, 2025-11-25)"
201648,828,11,"[2025-11-14, 2025-11-25)"
201649,817,11,"[2025-11-14, 2025-11-25)"
201651,29,11,"[2025-11-14, 2025-11-25)"
201655,396,11,"[2025-11-14, 2025-11-25)"
201656,25,11,"[2025-11-14, 2025-11-25)"
201659,244,11,"[2025-11-14, 2025-11-25)"
201660,93,11,"[2025-11-14, 2025-11-25)"
201664,426,11,"[2025-11-14, 2025-11-25)"
201665,886,11,"[2025-11-14, 2025-11-25)"
201666,335,11,"[2025-11-14, 2025-11-25)"
201667,480,11,"[2025-11-14, 2025-11-25)"
201669,399,11,"[2025-11-14, 2025-11-25)"
201670,759,11,"[2025-11-14, 2025-11-25)"
201671,224,11,"[2025-11-14, 2025-11-25)"
201672,489,11,"[2025-11-14, 2025-11-25)"
201673,829,11,"[2025-11-14, 2025-11-25)"
201677,727,11,"[2025-11-14, 2025-11-25)"
201678,219,11,"[2025-11-14, 2025-11-25)"
201680,907,11,"[2025-11-14, 2025-11-25)"
201682,889,11,"[2025-11-14, 2025-11-25)"
201683,960,11,"[2025-11-14, 2025-11-25)"
201685,911,11,"[2025-11-14, 2025-11-25)"
201686,917,11,"[2025-11-14, 2025-11-25)"
201687,137,11,"[2025-11-14, 2025-11-25)"
201688,311,11,"[2025-11-14, 2025-11-25)"
201691,929,11,"[2025-11-14, 2025-11-25)"
201693,827,11,"[2025-11-14, 2025-11-25)"
201694,285,11,"[2025-11-14, 2025-11-25)"
201695,180,11,"[2025-11-14, 2025-11-25)"
201696,97,11,"[2025-11-14, 2025-11-25)"
201698,668,11,"[2025-11-14, 2025-11-25)"
201699,24,11,"[2025-11-14, 2025-11-25)"
201700,765,11,"[2025-11-14, 2025-11-25)"
201701,348,11,"[2025-11-14, 2025-11-25)"
201702,867,11,"[2025-11-14, 2025-11-25)"
201703,830,11,"[2025-11-14, 2025-11-25)"
201705,174,11,"[2025-11-14, 2025-11-25)"
201706,790,11,"[2025-11-14, 2025-11-25)"
201707,409,11,"[2025-11-14, 2025-11-25)"
201709,333,11,"[2025-11-14, 2025-11-25)"
201710,939,11,"[2025-11-14, 2025-11-25)"
201711,944,11,"[2025-11-14, 2025-11-25)"
201712,485,11,"[2025-11-14, 2025-11-25)"
201713,68,11,"[2025-11-14, 2025-11-25)"
201715,71,11,"[2025-11-14, 2025-11-25)"
201716,602,11,"[2025-11-14, 2025-11-25)"
201720,450,11,"[2025-11-14, 2025-11-25)"
201721,7,11,"[2025-11-14, 2025-11-25)"
201722,512,11,"[2025-11-14, 2025-11-25)"
201723,973,11,"[2025-11-14, 2025-11-25)"
201724,364,11,"[2025-11-14, 2025-11-25)"
201725,280,11,"[2025-11-14, 2025-11-25)"
201728,785,11,"[2025-11-14, 2025-11-25)"
201729,696,11,"[2025-11-14, 2025-11-25)"
201730,923,11,"[2025-11-14, 2025-11-25)"
201731,540,12,"[2025-11-21, 2025-11-24)"
201732,642,12,"[2025-11-21, 2025-11-24)"
201733,814,12,"[2025-11-21, 2025-11-24)"
201734,963,12,"[2025-11-21, 2025-11-24)"
201736,514,12,"[2025-11-21, 2025-11-24)"
201737,452,12,"[2025-11-21, 2025-11-24)"
201738,901,12,"[2025-11-21, 2025-11-24)"
201739,445,12,"[2025-11-21, 2025-11-24)"
201740,637,12,"[2025-11-21, 2025-11-24)"
201741,44,12,"[2025-11-21, 2025-11-24)"
201744,295,12,"[2025-11-21, 2025-11-24)"
201745,479,12,"[2025-11-21, 2025-11-24)"
201747,410,12,"[2025-11-21, 2025-11-24)"
201748,579,12,"[2025-11-21, 2025-11-24)"
201749,798,12,"[2025-11-21, 2025-11-24)"
201750,107,12,"[2025-11-21, 2025-11-24)"
201751,382,12,"[2025-11-21, 2025-11-24)"
201752,344,12,"[2025-11-21, 2025-11-24)"
201753,229,12,"[2025-11-21, 2025-11-24)"
201754,453,12,"[2025-11-21, 2025-11-24)"
201755,692,12,"[2025-11-21, 2025-11-24)"
201756,465,12,"[2025-11-21, 2025-11-24)"
201757,237,12,"[2025-11-21, 2025-11-24)"
201758,257,12,"[2025-11-21, 2025-11-24)"
201759,530,12,"[2025-11-21, 2025-11-24)"
201760,632,12,"[2025-11-21, 2025-11-24)"
201761,101,12,"[2025-11-21, 2025-11-24)"
201763,183,12,"[2025-11-21, 2025-11-24)"
201764,1,12,"[2025-11-21, 2025-11-24)"
201766,675,12,"[2025-11-21, 2025-11-24)"
201769,304,12,"[2025-11-21, 2025-11-24)"
201770,733,12,"[2025-11-21, 2025-11-24)"
201771,922,12,"[2025-11-21, 2025-11-24)"
201773,580,12,"[2025-11-21, 2025-11-24)"
201775,676,12,"[2025-11-21, 2025-11-24)"
201776,654,12,"[2025-11-21, 2025-11-24)"
201777,573,12,"[2025-11-21, 2025-11-24)"
201778,607,12,"[2025-11-21, 2025-11-24)"
201779,374,12,"[2025-11-21, 2025-11-24)"
201780,411,12,"[2025-11-21, 2025-11-24)"
201781,847,12,"[2025-11-21, 2025-11-24)"
201782,192,12,"[2025-11-21, 2025-11-24)"
201783,552,12,"[2025-11-21, 2025-11-24)"
201784,381,12,"[2025-11-21, 2025-11-24)"
201785,65,12,"[2025-11-21, 2025-11-24)"
201786,138,12,"[2025-11-21, 2025-11-24)"
201787,321,12,"[2025-11-21, 2025-11-24)"
201788,449,12,"[2025-11-21, 2025-11-24)"
201789,261,12,"[2025-11-21, 2025-11-24)"
201790,629,12,"[2025-11-21, 2025-11-24)"
201791,722,12,"[2025-11-21, 2025-11-24)"
201792,478,12,"[2025-11-21, 2025-11-24)"
201793,139,12,"[2025-11-21, 2025-11-24)"
201794,441,12,"[2025-11-21, 2025-11-24)"
201795,62,12,"[2025-11-21, 2025-11-24)"
201796,848,12,"[2025-11-21, 2025-11-24)"
201797,611,12,"[2025-11-21, 2025-11-24)"
201798,187,12,"[2025-11-21, 2025-11-24)"
201799,167,12,"[2025-11-21, 2025-11-24)"
201801,659,12,"[2025-11-21, 2025-11-24)"
201802,99,12,"[2025-11-21, 2025-11-24)"
201804,674,12,"[2025-11-21, 2025-11-24)"
201806,522,12,"[2025-11-21, 2025-11-24)"
201807,197,12,"[2025-11-21, 2025-11-24)"
201808,87,12,"[2025-11-21, 2025-11-24)"
201809,289,12,"[2025-11-21, 2025-11-24)"
201810,152,12,"[2025-11-21, 2025-11-24)"
201811,299,12,"[2025-11-21, 2025-11-24)"
201813,458,12,"[2025-11-21, 2025-11-24)"
201814,813,12,"[2025-11-21, 2025-11-24)"
201815,10,12,"[2025-11-21, 2025-11-24)"
201816,665,12,"[2025-11-21, 2025-11-24)"
201818,516,12,"[2025-11-21, 2025-11-24)"
201819,162,12,"[2025-11-21, 2025-11-24)"
201821,597,12,"[2025-11-21, 2025-11-24)"
201822,421,12,"[2025-11-21, 2025-11-24)"
201823,866,12,"[2025-11-21, 2025-11-24)"
201824,418,12,"[2025-11-21, 2025-11-24)"
201825,735,12,"[2025-11-21, 2025-11-24)"
201826,862,12,"[2025-11-21, 2025-11-24)"
201827,732,12,"[2025-11-21, 2025-11-24)"
201828,761,12,"[2025-11-21, 2025-11-24)"
201829,990,12,"[2025-11-21, 2025-11-24)"
201830,76,12,"[2025-11-21, 2025-11-24)"
201831,103,13,"[2025-12-12, 2025-12-18)"
201832,533,13,"[2025-12-12, 2025-12-18)"
201833,508,13,"[2025-12-12, 2025-12-18)"
201834,361,13,"[2025-12-12, 2025-12-18)"
201835,953,13,"[2025-12-12, 2025-12-18)"
201836,933,13,"[2025-12-12, 2025-12-18)"
201838,958,13,"[2025-12-12, 2025-12-18)"
201841,940,13,"[2025-12-12, 2025-12-18)"
201842,543,13,"[2025-12-12, 2025-12-18)"
201843,427,13,"[2025-12-12, 2025-12-18)"
201844,119,13,"[2025-12-12, 2025-12-18)"
201845,94,13,"[2025-12-12, 2025-12-18)"
201846,463,13,"[2025-12-12, 2025-12-18)"
201847,887,13,"[2025-12-12, 2025-12-18)"
201848,284,13,"[2025-12-12, 2025-12-18)"
201850,26,13,"[2025-12-12, 2025-12-18)"
201851,144,13,"[2025-12-12, 2025-12-18)"
201852,178,13,"[2025-12-12, 2025-12-18)"
201853,186,13,"[2025-12-12, 2025-12-18)"
201854,393,13,"[2025-12-12, 2025-12-18)"
201855,287,13,"[2025-12-12, 2025-12-18)"
201856,168,13,"[2025-12-12, 2025-12-18)"
201857,251,13,"[2025-12-12, 2025-12-18)"
201859,696,13,"[2025-12-12, 2025-12-18)"
201861,936,13,"[2025-12-12, 2025-12-18)"
201863,637,13,"[2025-12-12, 2025-12-18)"
201864,41,13,"[2025-12-12, 2025-12-18)"
201866,796,13,"[2025-12-12, 2025-12-18)"
201867,938,13,"[2025-12-12, 2025-12-18)"
201869,820,13,"[2025-12-12, 2025-12-18)"
201870,555,13,"[2025-12-12, 2025-12-18)"
201871,397,13,"[2025-12-12, 2025-12-18)"
